#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
109,09/29/2023 08:51:58,17.76,22.69
110,09/29/2023 08:52:08,17.76,27.63
111,09/29/2023 08:52:18,17.76,29.09
112,09/29/2023 08:52:28,17.76,28.05
113,09/29/2023 08:52:38,17.76,21.62
114,09/29/2023 08:52:48,17.80,25.28
115,09/29/2023 08:52:58,17.80,22.26
116,09/29/2023 08:53:08,17.80,26.74
117,09/29/2023 08:53:18,17.80,26.34
118,09/29/2023 08:53:28,17.80,27.20
119,09/29/2023 08:53:38,17.80,28.48
120,09/29/2023 08:53:48,17.76,28.48
121,09/29/2023 08:53:58,17.80,26.13
122,09/29/2023 08:54:08,17.76,33.42
123,09/29/2023 08:54:18,17.84,33.42
124,09/29/2023 08:54:28,17.76,28.48
125,09/29/2023 08:54:38,17.84,7.47
126,09/29/2023 08:54:48,17.84,5.76
127,09/29/2023 08:54:58,17.80,8.75
128,09/29/2023 08:55:08,17.84,4.27
129,09/29/2023 08:55:18,17.80,6.83
130,09/29/2023 08:55:28,17.84,4.69
131,09/29/2023 08:55:38,17.76,5.76
132,09/29/2023 08:55:48,17.80,7.90
133,09/29/2023 08:55:58,17.80,2.13
134,09/29/2023 08:56:08,17.80,5.76
135,09/29/2023 08:56:18,17.80,33.85
136,09/29/2023 08:56:28,17.84,14.76
137,09/29/2023 08:56:38,17.80,37.26
138,09/29/2023 08:56:48,17.84,37.26
139,09/29/2023 08:56:58,17.84,42.38
140,09/29/2023 08:57:08,17.80,41.10
141,09/29/2023 08:57:18,17.80,42.82
142,09/29/2023 08:57:28,17.80,43.66
143,09/29/2023 08:57:38,17.84,22.05
144,09/29/2023 08:57:48,17.84,19.27
145,09/29/2023 08:57:58,17.84,19.27
146,09/29/2023 08:58:08,17.84,22.90
147,09/29/2023 08:58:18,17.84,23.35
148,09/29/2023 08:58:28,17.80,24.85
149,09/29/2023 08:58:38,17.80,22.90
150,09/29/2023 08:58:48,17.84,24.42
151,09/29/2023 08:58:58,17.84,22.69
152,09/29/2023 08:59:08,17.80,21.41
153,09/29/2023 08:59:18,17.80,22.47
154,09/29/2023 08:59:28,17.80,24.42
155,09/29/2023 08:59:38,17.84,24.64
156,09/29/2023 08:59:48,17.84,23.14
157,09/29/2023 08:59:58,17.80,23.54
158,09/29/2023 09:00:08,17.84,22.90
159,09/29/2023 09:00:18,17.89,22.26
160,09/29/2023 09:00:28,17.84,20.55
161,09/29/2023 09:00:38,17.89,20.12
162,09/29/2023 09:00:48,17.80,2.98
163,09/29/2023 09:00:58,17.84,2.77
164,09/29/2023 09:01:08,17.84,8.78
165,09/29/2023 09:01:18,17.80,6.19
166,09/29/2023 09:01:28,17.84,9.21
167,09/29/2023 09:01:38,17.84,5.97
168,09/29/2023 09:01:48,17.84,30.43
169,09/29/2023 09:01:58,17.84,46.28
170,09/29/2023 09:02:08,17.84,48.42
171,09/29/2023 09:02:18,17.80,56.10
172,09/29/2023 09:02:28,17.80,45.86
173,09/29/2023 09:02:38,17.84,52.26
174,09/29/2023 09:02:48,17.84,53.54
175,09/29/2023 09:02:58,17.84,44.52
176,09/29/2023 09:03:08,17.84,50.56
177,09/29/2023 09:03:18,17.84,45.86
178,09/29/2023 09:03:28,17.80,44.10
179,09/29/2023 09:03:38,17.80,47.98
180,09/29/2023 09:03:48,17.80,48.42
181,09/29/2023 09:03:58,17.80,50.56
182,09/29/2023 09:04:08,17.84,52.68
183,09/29/2023 09:04:18,17.84,52.68
184,09/29/2023 09:04:28,17.80,56.54
185,09/29/2023 09:04:38,17.80,60.38
186,09/29/2023 09:04:48,17.84,59.10
187,09/29/2023 09:04:58,17.76,61.72
188,09/29/2023 09:05:08,17.84,2.13
189,09/29/2023 09:05:18,17.84,3.63
190,09/29/2023 09:05:28,17.84,7.04
191,09/29/2023 09:05:38,17.80,7.90
192,09/29/2023 09:05:48,17.80,5.97
193,09/29/2023 09:05:58,17.84,34.70
194,09/29/2023 09:06:08,17.80,38.54
195,09/29/2023 09:06:18,17.80,29.09
196,09/29/2023 09:06:28,17.84,56.10
197,09/29/2023 09:06:38,17.84,55.26
198,09/29/2023 09:06:48,17.80,50.98
199,09/29/2023 09:06:58,17.84,32.56
200,09/29/2023 09:07:08,17.84,46.70
201,09/29/2023 09:07:18,17.84,56.54
202,09/29/2023 09:07:28,17.84,60.80
203,09/29/2023 09:07:38,17.84,55.26
204,09/29/2023 09:07:48,17.80,53.96
205,09/29/2023 09:07:58,17.80,57.82
206,09/29/2023 09:08:08,17.80,60.38
207,09/29/2023 09:08:18,17.84,54.82
208,09/29/2023 09:08:28,17.84,68.12
209,09/29/2023 09:08:38,17.84,68.54
210,09/29/2023 09:08:48,17.84,71.54
211,09/29/2023 09:08:58,17.84,69.40
212,09/29/2023 09:09:08,17.80,66.84
213,09/29/2023 09:09:18,17.84,63.00
214,09/29/2023 09:09:28,17.84,64.28
215,09/29/2023 09:09:38,17.84,74.10
216,09/29/2023 09:09:48,17.84,76.66
217,09/29/2023 09:09:58,17.84,71.96
218,09/29/2023 09:10:08,17.80,75.38
219,09/29/2023 09:10:18,17.84,72.38
220,09/29/2023 09:10:28,17.84,63.00
221,09/29/2023 09:10:38,17.84,14.12
222,09/29/2023 09:10:48,17.84,8.54
223,09/29/2023 09:10:58,17.84,16.07
224,09/29/2023 09:11:08,17.84,2.34
225,09/29/2023 09:11:18,17.84,18.63
226,09/29/2023 09:11:28,17.84,54.82
227,09/29/2023 09:11:38,17.80,53.96
228,09/29/2023 09:11:48,17.84,54.82
229,09/29/2023 09:11:58,17.84,53.96
230,09/29/2023 09:12:08,17.84,39.83
231,09/29/2023 09:12:18,17.80,47.14
232,09/29/2023 09:12:28,17.84,45.00
233,09/29/2023 09:12:38,17.80,45.42
234,09/29/2023 09:12:48,17.84,49.28
235,09/29/2023 09:12:58,17.84,42.38
236,09/29/2023 09:13:08,17.84,39.40
237,09/29/2023 09:13:18,17.89,47.98
238,09/29/2023 09:13:28,17.80,51.40
239,09/29/2023 09:13:38,17.80,50.56
240,09/29/2023 09:13:48,17.80,51.40
241,09/29/2023 09:13:58,17.89,52.68
242,09/29/2023 09:14:08,17.84,51.40
243,09/29/2023 09:14:18,17.80,53.12
244,09/29/2023 09:14:28,17.89,53.96
245,09/29/2023 09:14:38,17.84,56.96
246,09/29/2023 09:14:48,17.84,53.12
247,09/29/2023 09:14:58,17.80,47.14
248,09/29/2023 09:15:08,17.80,56.10
249,09/29/2023 09:15:18,17.80,45.80
250,09/29/2023 09:15:28,17.84,51.84
251,09/29/2023 09:15:38,17.84,47.98
252,09/29/2023 09:15:48,17.84,9.21
253,09/29/2023 09:15:58,17.80,11.13
254,09/29/2023 09:16:08,17.84,7.68
255,09/29/2023 09:16:18,17.80,7.26
256,09/29/2023 09:16:28,17.84,8.75
257,09/29/2023 09:16:38,17.84,9.85
258,09/29/2023 09:16:48,17.84,43.66
259,09/29/2023 09:16:58,17.84,29.09
260,09/29/2023 09:17:08,17.84,59.94
261,09/29/2023 09:17:18,17.84,70.68
262,09/29/2023 09:17:28,17.84,62.14
263,09/29/2023 09:17:38,17.84,71.10
264,09/29/2023 09:17:48,17.84,68.12
265,09/29/2023 09:17:58,17.80,17.77
266,09/29/2023 09:18:08,17.80,66.40
267,09/29/2023 09:18:18,17.84,54.40
268,09/29/2023 09:18:28,17.84,75.86
269,09/29/2023 09:18:38,17.84,87.44
270,09/29/2023 09:18:48,17.84,75.86
271,09/29/2023 09:18:58,17.84,80.62
272,09/29/2023 09:19:08,17.84,84.88
273,09/29/2023 09:19:18,17.84,79.28
274,09/29/2023 09:19:28,17.84,75.44
275,09/29/2023 09:19:38,17.84,67.70
276,09/29/2023 09:19:48,17.84,59.10
277,09/29/2023 09:19:58,17.84,55.68
278,09/29/2023 09:20:08,17.84,16.92
279,09/29/2023 09:20:18,17.80,15.40
280,09/29/2023 09:20:28,17.84,6.83
281,09/29/2023 09:20:38,17.80,32.56
282,09/29/2023 09:20:48,17.84,25.70
283,09/29/2023 09:20:58,17.84,43.66
284,09/29/2023 09:21:08,17.84,128.56
285,09/29/2023 09:21:18,17.84,156.00
286,09/29/2023 09:21:28,17.80,34.70
287,09/29/2023 09:21:38,17.84,144.04
288,09/29/2023 09:21:48,17.84,167.20
289,09/29/2023 09:21:58,17.84,120.00
290,09/29/2023 09:22:08,17.80,142.32
291,09/29/2023 09:22:18,17.84,164.48
292,09/29/2023 09:22:28,17.84,103.68
293,09/29/2023 09:22:38,17.84,160.28
294,09/29/2023 09:22:48,17.80,140.60
295,09/29/2023 09:22:58,17.84,160.28
296,09/29/2023 09:23:08,17.84,158.56
297,09/29/2023 09:23:18,17.84,182.56
298,09/29/2023 09:23:28,17.84,169.76
299,09/29/2023 09:23:38,17.84,179.12
300,09/29/2023 09:23:48,17.89,185.12
301,09/29/2023 09:23:58,17.84,200.48
302,09/29/2023 09:24:08,17.84,202.24
303,09/29/2023 09:24:18,17.84,208.16
304,09/29/2023 09:24:28,17.84,197.92
305,09/29/2023 09:24:38,17.84,202.24
306,09/29/2023 09:24:48,17.84,210.08
307,09/29/2023 09:24:58,17.84,207.36
308,09/29/2023 09:25:08,17.84,211.84
309,09/29/2023 09:25:18,17.89,210.08
310,09/29/2023 09:25:28,17.84,217.76
311,09/29/2023 09:25:38,17.80,168.80
312,09/29/2023 09:25:48,17.89,208.16
313,09/29/2023 09:25:58,17.84,206.48
314,09/29/2023 09:26:08,17.84,22.69
315,09/29/2023 09:26:18,17.84,12.20
316,09/29/2023 09:26:28,17.80,38.54
317,09/29/2023 09:26:38,17.84,55.68
318,09/29/2023 09:26:48,17.84,63.00
319,09/29/2023 09:26:58,17.80,69.82
320,09/29/2023 09:27:08,17.89,78.00
321,09/29/2023 09:27:18,17.84,108.88
322,09/29/2023 09:27:28,17.84,137.20
323,09/29/2023 09:27:38,17.84,174.00
324,09/29/2023 09:27:48,17.84,253.92
325,09/29/2023 09:27:58,17.80,379.84
326,09/29/2023 09:28:08,17.84,170.72
327,09/29/2023 09:28:18,17.84,603.84
328,09/29/2023 09:28:28,17.84,729.92
329,09/29/2023 09:28:38,17.84,1325.44
330,09/29/2023 09:28:48,17.84,608.96
331,09/29/2023 09:28:58,17.89,338.88
332,09/29/2023 09:29:08,17.84,1205.12
333,09/29/2023 09:29:18,17.89,1265.92
334,09/29/2023 09:29:28,17.84,885.76
335,09/29/2023 09:29:38,17.89,765.12
336,09/29/2023 09:29:48,17.84,691.52
337,09/29/2023 09:29:58,17.89,1000.32
338,09/29/2023 09:30:08,17.84,982.40
339,09/29/2023 09:30:18,17.89,1726.72
340,09/29/2023 09:30:28,17.84,1131.84
341,09/29/2023 09:30:38,17.84,1496.32
342,09/29/2023 09:30:48,17.84,1031.68
343,09/29/2023 09:30:58,17.84,630.72
344,09/29/2023 09:31:08,17.84,644.48
345,09/29/2023 09:31:18,17.84,611.20
346,09/29/2023 09:31:28,17.80,919.04
347,09/29/2023 09:31:38,17.84,1881.60
348,09/29/2023 09:31:48,17.80,4445.44
349,09/29/2023 09:31:58,17.76,2473.60
350,09/29/2023 09:32:08,17.67,959.04
351,09/29/2023 09:32:18,17.63,756.80
352,09/29/2023 09:32:28,17.50,4746.24
353,09/29/2023 09:32:38,17.46,3662.08
354,09/29/2023 09:32:48,17.33,2544.00
355,09/29/2023 09:32:58,17.24,2342.40
356,09/29/2023 09:33:08,17.16,1984.00
357,09/29/2023 09:33:18,17.07,3521.28
358,09/29/2023 09:33:28,16.99,1912.96
359,09/29/2023 09:33:38,16.94,2368.00
360,09/29/2023 09:33:48,16.86,6988.80
361,09/29/2023 09:33:58,16.86,7270.40
362,09/29/2023 09:34:08,16.77,7283.20
363,09/29/2023 09:34:18,16.77,7482.88
364,09/29/2023 09:34:28,16.69,7749.12
365,09/29/2023 09:34:38,16.69,7761.92
366,09/29/2023 09:34:48,16.69,7769.60
367,09/29/2023 09:34:58,16.60,7823.36
368,09/29/2023 09:35:08,16.60,7905.28
369,09/29/2023 09:35:18,16.60,7941.12
370,09/29/2023 09:35:28,16.51,7884.80
371,09/29/2023 09:35:38,16.51,7925.76
372,09/29/2023 09:35:48,16.51,7941.12
373,09/29/2023 09:35:58,16.51,8084.48
374,09/29/2023 09:36:08,16.47,8117.76
375,09/29/2023 09:36:18,16.47,8015.36
376,09/29/2023 09:36:28,16.39,8028.16
377,09/29/2023 09:36:38,16.43,7838.72
378,09/29/2023 09:36:48,16.39,7761.92
379,09/29/2023 09:36:58,16.39,7802.88
380,09/29/2023 09:37:08,16.34,7790.08
381,09/29/2023 09:37:18,16.34,7651.84
382,09/29/2023 09:37:28,16.30,7631.36
383,09/29/2023 09:37:38,16.30,7680.00
384,09/29/2023 09:37:48,16.26,7672.32
385,09/29/2023 09:37:58,16.26,7687.68
386,09/29/2023 09:38:08,16.26,7884.80
387,09/29/2023 09:38:18,16.26,839.04
388,09/29/2023 09:38:28,16.17,2290.56
389,09/29/2023 09:38:38,16.17,1912.96
390,09/29/2023 09:38:48,16.13,1884.16
391,09/29/2023 09:38:58,16.13,1720.32
392,09/29/2023 09:39:08,16.13,2131.84
393,09/29/2023 09:39:18,16.08,2767.36
