#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
103,08/28/2023 10:35:24,20.37,281.04
104,08/28/2023 10:35:39,20.33,240.00
105,08/28/2023 10:35:54,20.37,304.32
106,08/28/2023 10:36:09,20.33,317.12
107,08/28/2023 10:36:24,20.37,347.84
108,08/28/2023 10:36:39,20.33,287.20
109,08/28/2023 10:36:54,20.37,333.28
110,08/28/2023 10:37:09,20.33,571.36
111,08/28/2023 10:37:24,20.37,529.60
112,08/28/2023 10:37:39,20.37,465.44
113,08/28/2023 10:37:54,20.33,430.88
114,08/28/2023 10:38:09,20.37,422.40
115,08/28/2023 10:38:24,20.37,448.80
116,08/28/2023 10:38:39,20.33,487.68
117,08/28/2023 10:38:54,20.37,458.72
118,08/28/2023 10:39:09,20.33,445.44
119,08/28/2023 10:39:24,20.37,430.08
120,08/28/2023 10:39:39,20.37,438.56
121,08/28/2023 10:39:54,20.37,444.64
122,08/28/2023 10:40:09,20.33,460.32
123,08/28/2023 10:40:24,20.37,439.52
124,08/28/2023 10:40:39,20.33,184.24
125,08/28/2023 10:40:54,20.33,101.12
126,08/28/2023 10:41:09,20.33,663.04
127,08/28/2023 10:41:24,20.33,770.24
128,08/28/2023 10:41:39,20.37,677.76
129,08/28/2023 10:41:54,20.37,658.88
130,08/28/2023 10:42:09,20.37,667.52
131,08/28/2023 10:42:24,20.33,644.48
132,08/28/2023 10:42:39,20.37,1397.12
133,08/28/2023 10:42:54,20.37,1088.96
134,08/28/2023 10:43:09,20.29,1182.08
135,08/28/2023 10:43:24,20.33,1131.84
136,08/28/2023 10:43:39,20.33,1182.08
137,08/28/2023 10:43:54,20.37,965.12
138,08/28/2023 10:44:09,20.37,840.32
139,08/28/2023 10:44:24,20.37,1135.04
140,08/28/2023 10:44:39,20.33,803.84
141,08/28/2023 10:44:54,20.37,781.44
142,08/28/2023 10:45:09,20.42,523.52
143,08/28/2023 10:45:24,20.37,927.68
144,08/28/2023 10:45:39,20.42,897.60
145,08/28/2023 10:45:54,20.37,2371.20
146,08/28/2023 10:46:09,20.37,2010.88
147,08/28/2023 10:46:24,20.42,1597.44
148,08/28/2023 10:46:39,20.37,1986.56
149,08/28/2023 10:46:54,20.37,1539.20
150,08/28/2023 10:47:09,20.37,1353.60
151,08/28/2023 10:47:24,20.37,1397.12
152,08/28/2023 10:47:39,20.42,1411.20
153,08/28/2023 10:47:54,20.42,1235.20
154,08/28/2023 10:48:09,20.42,1500.80
155,08/28/2023 10:48:24,20.37,1868.80
156,08/28/2023 10:48:39,20.37,1088.32
157,08/28/2023 10:48:54,20.42,3737.60
158,08/28/2023 10:49:09,20.42,2809.60
159,08/28/2023 10:49:24,20.37,3243.52
160,08/28/2023 10:49:39,20.42,2063.36
161,08/28/2023 10:49:54,20.37,1516.80
162,08/28/2023 10:50:09,20.46,1420.16
163,08/28/2023 10:50:24,20.42,1432.96
164,08/28/2023 10:50:39,20.37,1671.68
165,08/28/2023 10:50:54,20.37,1736.96
166,08/28/2023 10:51:09,20.42,1996.80
167,08/28/2023 10:51:24,20.42,1473.28
168,08/28/2023 10:51:39,20.42,2140.16
169,08/28/2023 10:51:54,20.42,2272.00
170,08/28/2023 10:52:09,20.42,1516.16
171,08/28/2023 10:52:24,20.37,2067.20
172,08/28/2023 10:52:39,20.37,1181.44
173,08/28/2023 10:52:54,20.42,1561.60
174,08/28/2023 10:53:09,20.42,2104.32
175,08/28/2023 10:53:24,20.42,3778.56
176,08/28/2023 10:53:39,20.46,4599.04
177,08/28/2023 10:53:54,20.42,5614.08
178,08/28/2023 10:54:09,20.46,4851.20
179,08/28/2023 10:54:24,20.46,4273.92
180,08/28/2023 10:54:39,20.46,3856.64
181,08/28/2023 10:54:54,20.42,3370.24
182,08/28/2023 10:55:09,20.46,3815.68
183,08/28/2023 10:55:24,20.50,3248.64
184,08/28/2023 10:55:39,20.46,2832.64
185,08/28/2023 10:55:54,20.46,2048.00
186,08/28/2023 10:56:09,20.50,983.68
187,08/28/2023 10:56:24,20.42,2865.92
188,08/28/2023 10:56:39,20.46,2366.08
189,08/28/2023 10:56:54,20.50,2735.36
190,08/28/2023 10:57:09,20.46,1145.28
191,08/28/2023 10:57:24,20.46,1619.20
192,08/28/2023 10:57:39,20.46,832.32
193,08/28/2023 10:57:54,20.46,248.80
194,08/28/2023 10:58:09,20.46,1820.80
195,08/28/2023 10:58:24,20.50,2320.00
196,08/28/2023 10:58:39,20.46,2062.08
197,08/28/2023 10:58:54,20.46,2234.24
198,08/28/2023 10:59:09,20.46,1947.52
199,08/28/2023 10:59:24,20.46,2103.04
200,08/28/2023 10:59:39,20.42,1425.28
201,08/28/2023 10:59:54,20.46,1679.36
202,08/28/2023 11:00:09,20.46,1355.52
203,08/28/2023 11:00:24,20.46,1427.84
204,08/28/2023 11:00:39,20.42,379.04
205,08/28/2023 11:00:54,20.50,1152.96
206,08/28/2023 11:01:09,20.50,1192.32
207,08/28/2023 11:01:24,20.42,1625.60
208,08/28/2023 11:01:39,20.42,953.28
209,08/28/2023 11:01:54,20.46,663.68
210,08/28/2023 11:02:09,20.42,1259.84
211,08/28/2023 11:02:24,20.42,1072.00
212,08/28/2023 11:02:39,20.46,975.36
213,08/28/2023 11:02:54,20.42,383.04
214,08/28/2023 11:03:09,20.46,1171.84
215,08/28/2023 11:03:24,20.42,3358.72
216,08/28/2023 11:03:39,20.46,2376.32
217,08/28/2023 11:03:54,20.42,1756.16
218,08/28/2023 11:04:09,20.46,2101.12
219,08/28/2023 11:04:24,20.46,1969.92
220,08/28/2023 11:04:39,20.50,2121.60
221,08/28/2023 11:04:54,20.46,1969.92
222,08/28/2023 11:05:09,20.46,1901.44
223,08/28/2023 11:05:24,20.42,1081.28
224,08/28/2023 11:05:39,20.46,234.00
225,08/28/2023 11:05:54,20.42,923.20
226,08/28/2023 11:06:09,20.46,2055.04
227,08/28/2023 11:06:24,20.46,3854.08
228,08/28/2023 11:06:39,20.46,3197.44
229,08/28/2023 11:06:54,20.46,2542.08
230,08/28/2023 11:07:09,20.46,2657.28
231,08/28/2023 11:07:24,20.42,2083.84
232,08/28/2023 11:07:39,20.46,2703.36
233,08/28/2023 11:07:54,20.46,2707.20
234,08/28/2023 11:08:09,20.46,1711.36
235,08/28/2023 11:08:24,20.42,2535.04
236,08/28/2023 11:08:39,20.46,2781.44
237,08/28/2023 11:08:54,20.46,1547.52
238,08/28/2023 11:09:09,20.46,3608.32
239,08/28/2023 11:09:24,20.46,3374.08
240,08/28/2023 11:09:39,20.42,2590.08
241,08/28/2023 11:09:54,20.46,3252.48
242,08/28/2023 11:10:09,20.46,3200.00
243,08/28/2023 11:10:24,20.50,2791.68
244,08/28/2023 11:10:39,20.46,1661.44
245,08/28/2023 11:10:54,20.46,1651.20
246,08/28/2023 11:11:09,20.46,1692.80
247,08/28/2023 11:11:24,20.50,1199.36
248,08/28/2023 11:11:39,20.42,1351.68
249,08/28/2023 11:11:54,20.42,1464.96
250,08/28/2023 11:12:09,20.46,1376.00
251,08/28/2023 11:12:24,20.46,1435.52
252,08/28/2023 11:12:39,20.46,1322.88
253,08/28/2023 11:12:54,20.42,1457.92
254,08/28/2023 11:13:09,20.42,1585.28
255,08/28/2023 11:13:24,20.42,1276.16
256,08/28/2023 11:13:39,20.46,1693.44
257,08/28/2023 11:13:54,20.46,1363.20
258,08/28/2023 11:14:09,20.42,808.96
259,08/28/2023 11:14:24,20.46,1843.20
260,08/28/2023 11:14:39,20.46,1236.80
261,08/28/2023 11:14:54,20.42,963.52
262,08/28/2023 11:15:09,20.42,1312.00
263,08/28/2023 11:15:24,20.42,547.04
264,08/28/2023 11:15:39,20.37,1282.24
265,08/28/2023 11:15:54,20.46,1516.16
266,08/28/2023 11:16:09,20.46,1891.20
267,08/28/2023 11:16:24,20.46,2138.88
268,08/28/2023 11:16:39,20.42,2169.60
269,08/28/2023 11:16:54,20.42,2275.20
270,08/28/2023 11:17:09,20.42,2289.28
271,08/28/2023 11:17:24,20.42,2154.24
272,08/28/2023 11:17:39,20.42,5080.32
273,08/28/2023 11:17:54,20.46,2535.04
274,08/28/2023 11:18:09,20.42,4922.88
275,08/28/2023 11:18:24,20.46,4632.32
276,08/28/2023 11:18:39,20.46,4414.72
277,08/28/2023 11:18:54,20.46,4343.04
278,08/28/2023 11:19:09,20.42,3228.16
279,08/28/2023 11:19:24,20.42,2383.36
280,08/28/2023 11:19:39,20.42,4599.04
281,08/28/2023 11:19:54,20.46,4550.40
282,08/28/2023 11:20:09,20.46,4140.80
283,08/28/2023 11:20:24,20.46,3710.72
284,08/28/2023 11:20:39,20.46,2070.40
285,08/28/2023 11:20:54,20.42,3365.12
286,08/28/2023 11:21:09,20.46,4007.68
287,08/28/2023 11:21:24,20.46,295.12
288,08/28/2023 11:21:39,20.42,3713.28
289,08/28/2023 11:21:54,20.46,3516.16
290,08/28/2023 11:22:09,20.46,221.44
291,08/28/2023 11:22:24,20.46,759.68
292,08/28/2023 11:22:39,20.50,5004.80
293,08/28/2023 11:22:54,20.55,8519.68
294,08/28/2023 11:23:09,20.68,17561.60
295,08/28/2023 11:23:24,20.72,8678.40
296,08/28/2023 11:23:39,20.76,5665.28
297,08/28/2023 11:23:54,20.80,13219.84
298,08/28/2023 11:24:09,20.76,4124.16
299,08/28/2023 11:24:24,20.76,1302.72
300,08/28/2023 11:24:39,20.68,952.32
301,08/28/2023 11:24:54,20.68,1253.76
302,08/28/2023 11:25:09,20.68,8821.76
303,08/28/2023 11:25:24,20.76,8706.56
304,08/28/2023 11:25:39,20.80,3473.92
305,08/28/2023 11:25:54,20.85,13158.40
306,08/28/2023 11:26:09,20.98,11463.68
307,08/28/2023 11:26:24,20.93,1912.96
308,08/28/2023 11:26:39,20.98,8309.76
309,08/28/2023 11:26:54,21.06,9853.44
310,08/28/2023 11:27:09,21.06,10091.52
311,08/28/2023 11:27:24,21.15,10360.32
312,08/28/2023 11:27:39,21.06,10058.24
313,08/28/2023 11:27:54,21.06,8035.84
314,08/28/2023 11:28:09,21.06,8936.96
315,08/28/2023 11:28:24,21.02,11033.60
316,08/28/2023 11:28:39,21.06,11238.40
317,08/28/2023 11:28:54,21.06,11212.80
318,08/28/2023 11:29:09,21.10,11453.44
319,08/28/2023 11:29:24,21.10,11719.68
320,08/28/2023 11:29:39,21.10,11473.92
321,08/28/2023 11:29:54,21.15,11453.44
322,08/28/2023 11:30:09,21.23,11499.52
323,08/28/2023 11:30:24,21.19,11463.68
324,08/28/2023 11:30:39,21.23,11770.88
325,08/28/2023 11:30:54,21.28,11642.88
326,08/28/2023 11:31:09,21.32,11745.28
327,08/28/2023 11:31:24,21.32,11965.44
328,08/28/2023 11:31:39,21.36,12057.60
329,08/28/2023 11:31:54,21.36,12441.60
330,08/28/2023 11:32:09,21.40,12282.88
331,08/28/2023 11:32:24,21.40,12462.08
332,08/28/2023 11:32:39,21.45,12595.20
333,08/28/2023 11:32:54,21.49,13317.12
334,08/28/2023 11:33:09,21.53,13158.40
335,08/28/2023 11:33:24,21.53,13419.52
336,08/28/2023 11:33:39,21.53,13358.08
337,08/28/2023 11:33:54,21.58,13235.20
338,08/28/2023 11:34:09,21.66,13189.12
339,08/28/2023 11:34:24,21.66,13445.12
340,08/28/2023 11:34:39,21.75,13849.60
341,08/28/2023 11:34:54,21.70,13844.48
342,08/28/2023 11:35:09,21.75,13480.96
343,08/28/2023 11:35:24,21.58,733.76
344,08/28/2023 11:35:39,21.53,787.20
345,08/28/2023 11:35:54,21.49,815.36
346,08/28/2023 11:36:09,21.45,829.44
347,08/28/2023 11:36:24,21.36,831.04
348,08/28/2023 11:36:39,21.36,837.76
349,08/28/2023 11:36:54,21.36,487.36
350,08/28/2023 11:37:09,21.32,161.56
351,08/28/2023 11:37:24,21.32,174.48
352,08/28/2023 11:37:39,21.28,94.92
353,08/28/2023 11:37:54,21.28,47.66
354,08/28/2023 11:38:09,21.23,0.00
355,08/28/2023 11:38:24,21.28,0.00
356,08/28/2023 11:38:39,21.23,0.00
357,08/28/2023 11:38:54,21.28,0.00
358,08/28/2023 11:39:09,21.23,0.00
359,08/28/2023 11:39:24,21.28,0.00
360,08/28/2023 11:39:39,21.32,0.00
361,08/28/2023 11:39:54,21.36,0.00
362,08/28/2023 11:40:09,21.36,0.00
363,08/28/2023 11:40:24,21.45,0.00
364,08/28/2023 11:40:39,21.45,0.00
365,08/28/2023 11:40:54,21.49,0.00
366,08/28/2023 11:41:09,21.53,0.00
367,08/28/2023 11:41:24,21.53,0.00
368,08/28/2023 11:41:39,21.58,0.00
369,08/28/2023 11:41:54,21.62,0.00
370,08/28/2023 11:42:09,21.66,0.00
371,08/28/2023 11:42:24,21.62,0.00
372,08/28/2023 11:42:39,21.66,0.00
373,08/28/2023 11:42:54,21.70,0.00
374,08/28/2023 11:43:09,21.70,0.00
375,08/28/2023 11:43:24,21.75,0.00
376,08/28/2023 11:43:39,21.79,0.00
377,08/28/2023 11:43:54,21.83,0.00
378,08/28/2023 11:44:09,21.88,0.00
379,08/28/2023 11:44:24,21.92,0.00
380,08/28/2023 11:44:39,21.92,0.00
381,08/28/2023 11:44:54,21.92,0.00
382,08/28/2023 11:45:09,22.01,0.00
383,08/28/2023 11:45:24,21.96,0.00
384,08/28/2023 11:45:39,22.05,0.00
385,08/28/2023 11:45:54,22.01,0.00
386,08/28/2023 11:46:09,22.05,0.00
387,08/28/2023 11:46:24,22.09,0.00
388,08/28/2023 11:46:39,22.09,0.00
389,08/28/2023 11:46:54,22.13,0.00
390,08/28/2023 11:47:09,22.09,0.00
391,08/28/2023 11:47:24,22.18,0.00
392,08/28/2023 11:47:39,22.18,0.00
393,08/28/2023 11:47:54,22.22,0.00
394,08/28/2023 11:48:09,22.22,0.00
395,08/28/2023 11:48:24,22.26,0.00
396,08/28/2023 11:48:39,22.22,0.00
397,08/28/2023 11:48:54,22.22,0.00
398,08/28/2023 11:49:09,22.26,0.00
399,08/28/2023 11:49:24,22.26,0.00
400,08/28/2023 11:49:39,22.26,0.00
401,08/28/2023 11:49:54,22.26,0.00
402,08/28/2023 11:50:09,22.26,0.00
403,08/28/2023 11:50:24,22.26,0.00
404,08/28/2023 11:50:39,22.31,0.00
405,08/28/2023 11:50:54,22.35,0.00
406,08/28/2023 11:51:09,22.35,0.00
407,08/28/2023 11:51:24,22.35,0.00
408,08/28/2023 11:51:39,22.35,0.00
409,08/28/2023 11:51:54,22.35,0.00
410,08/28/2023 11:52:09,22.35,0.00
411,08/28/2023 11:52:24,22.35,0.00
412,08/28/2023 11:52:39,22.39,0.00
413,08/28/2023 11:52:54,22.35,0.00
414,08/28/2023 11:53:09,22.39,0.00
415,08/28/2023 11:53:24,22.39,0.00
416,08/28/2023 11:53:39,22.39,0.00
417,08/28/2023 11:53:54,22.39,0.00
418,08/28/2023 11:54:09,22.39,0.00
419,08/28/2023 11:54:24,22.39,0.00
420,08/28/2023 11:54:39,22.48,0.00
421,08/28/2023 11:54:54,22.43,0.00
422,08/28/2023 11:55:09,22.48,0.00
423,08/28/2023 11:55:24,22.48,0.00
424,08/28/2023 11:55:39,22.43,0.00
425,08/28/2023 11:55:54,22.43,0.00
426,08/28/2023 11:56:09,22.52,0.00
427,08/28/2023 11:56:24,22.52,0.00
428,08/28/2023 11:56:39,22.52,0.00
429,08/28/2023 11:56:54,22.56,0.00
430,08/28/2023 11:57:09,22.52,0.00
431,08/28/2023 11:57:24,22.56,0.00
432,08/28/2023 11:57:39,22.56,0.00
433,08/28/2023 11:57:54,22.56,0.00
434,08/28/2023 11:58:09,22.61,0.00
435,08/28/2023 11:58:24,22.65,0.00
436,08/28/2023 11:58:39,22.61,0.00
437,08/28/2023 11:58:54,22.61,0.00
438,08/28/2023 11:59:09,22.61,0.00
439,08/28/2023 11:59:24,22.61,0.00
440,08/28/2023 11:59:39,22.69,0.00
441,08/28/2023 11:59:54,22.65,0.00
442,08/28/2023 12:00:09,22.65,0.00
443,08/28/2023 12:00:24,22.65,0.00
444,08/28/2023 12:00:39,22.69,0.42
445,08/28/2023 12:00:54,22.69,0.00
446,08/28/2023 12:01:09,22.69,0.00
447,08/28/2023 12:01:24,22.73,0.00
448,08/28/2023 12:01:39,22.73,94.48
449,08/28/2023 12:01:54,22.73,174.48
450,08/28/2023 12:02:09,22.73,881.60
451,08/28/2023 12:02:24,22.91,11115.52
452,08/28/2023 12:02:39,22.99,8519.68
453,08/28/2023 12:02:54,22.99,7733.76
454,08/28/2023 12:03:09,23.12,8445.44
455,08/28/2023 12:03:24,23.12,7467.52
456,08/28/2023 12:03:39,23.12,7298.56
457,08/28/2023 12:03:54,23.16,7454.72
